id,Long,Lat,Class,Location,HH_meanW3,HV_meanW3,VV_meanW3,VH_meanW3,HA_Aniso_meanW3,HA_Iso_meanW3,HA_Alpha_meanW3,YA_Double_meanW3,YA_Vol_meanW3,YA_Surf_meanW3,YA_He_meanW3,RVI_meanW3,RFDI_meanW3,RFDI_VH_meanW3,block
119,102.4883173,2.954157275,Unhealthy,Serting_Basemap,0.14316075874699485,0.028475154605176713,0.025731013673875067,0.10552274766895506,,,,,,,,1.0086748899763927,0.6681911838957632,0.15134904449628506,51244_1477
121,102.4882406,2.954120067,Unhealthy,Serting_Basemap,0.15337124301327598,0.029532202415996127,0.02901388332247734,0.16851890087127686,,,,,,,,0.9784969065184494,0.6770733066653346,-0.047058470555201716,51244_1477
122,102.4881801,2.954088673,Healthy,Serting_Basemap,0.17254973782433403,0.03192163734800286,0.03279082621965143,0.19819741116629708,,,,,,,,0.948694022566086,0.6877642425880104,-0.06917834273787275,51244_1477
124,102.4880429,2.954008444,Unhealthy,Serting_Basemap,0.18392890195051828,0.027209253360827763,0.027569746805561915,0.16710595703787273,,,,,,,,0.8185783519515992,0.7422611434612111,0.04792385850546511,51244_1477
125,102.4879813,2.954050302,Healthy,Serting_Basemap,0.2141344795624415,0.029042698649896517,0.031897633233004145,0.22231933805677626,,,,,,,,0.763986227318549,0.7611396031206764,-0.018753091768063307,51243_1477
126,102.4879127,2.954003793,Healthy,Serting_Basemap,0.20143141514725155,0.022463056362337537,0.027655608538124297,0.2431777666012446,,,,,,,,0.6558242179666123,0.7993424651275906,-0.09389448794066488,51243_1477
128,102.4879127,2.953854962,Healthy,Serting_Basemap,0.21848962704340616,0.023956216043896146,0.02657551070054372,0.17639713568819892,,,,,,,,0.654144713061939,0.8023788262249583,0.10659382721273054,51243_1476
129,102.4879046,2.953778221,Healthy,Serting_Basemap,0.2010607487625546,0.023668105610542826,0.028915998836358387,0.12975937459203932,,,,,,,,0.6827839769552373,0.7893630021247848,0.2155291324103944,51243_1476
130,102.4879092,2.953704968,Healthy,Serting_Basemap,0.1933719797266854,0.024353215884831216,0.028257574265201885,0.10246530175209045,,,,,,,,0.7206799587920791,0.7762940038571903,0.307286078077069,51243_1476
131,102.4879115,2.953545672,Healthy,Serting_Basemap,0.19516504142019483,0.020096862481700048,0.025893823968039617,0.11710311306847467,,,,,,,,0.6154002133996238,0.8132798965593175,0.24998363499327822,51243_1476
133,102.487915,2.953389865,Healthy,Serting_Basemap,0.17900116244951883,0.015711541494561568,0.019050486489302583,0.11835857480764389,,,,,,,,0.5477393127360103,0.8386182187776121,0.20393678108959992,51243_1476
134,102.4879732,2.953435212,Healthy,Serting_Basemap,0.18593678375085196,0.014289070955581136,0.018082829606201913,0.10349047183990479,,,,,,,,0.49146032175947485,0.8572704711234075,0.2848602207233872,51243_1476
135,102.487972,2.953503813,Healthy,Serting_Basemap,0.18049262795183393,0.016914556216862466,0.022186283125645585,0.10169585959778892,,,,,,,,0.5721431676016234,0.8286328201469308,0.2792345252574792,51243_1476
136,102.4879743,2.953587531,Healthy,Serting_Basemap,0.18086302363210255,0.02011182014313009,0.026363867852422927,0.1016618087887764,,,,,,,,0.6502089932628552,0.799857337711153,0.2803336406384966,51243_1476
138,102.487972,2.953741013,Healthy,Serting_Basemap,0.17963824172814688,0.022262250176734395,0.026941256183716986,0.12173690895239513,,,,,,,,0.7092599187755081,0.7794730466806142,0.1921237787687653,51243_1476
139,102.4879778,2.953813103,Healthy,Serting_Basemap,0.18029155168268415,0.02395729534327984,0.02544684832294782,0.13268963744242987,,,,,,,,0.7555927577405009,0.7654107164655436,0.1520919336184944,51243_1476
