id,Long,Lat,Class,Location,HH_meanW3,HV_meanW3,VV_meanW3,VH_meanW3,HA_Entropy_meanW3,HA_Anisotropy_meanW3,HA_Alpha_meanW3,YA_Yamaguchi_dbl_r_meanW3,YA_Yamaguchi_vol_g_meanW3,YA_Yamaguchi_surf_b_meanW3,YA_Yamaguchi_hlx_meanW3,RVI_meanW3,RFDI_meanW3,RFDI_VH_meanW3,block
866,102.6721484,2.744582286,Healthy,Palong_Basemap,0.12641840842035082,0.024000327206320234,0.02711175051000383,0.11722648640473683,0.7961233721839057,0.17707015573978424,36.16011598375108,-20.966606352064346,-9.041723251342773,-11.713177680969238,-20.824466493394638,0.9527208989316351,0.6808864652886408,0.03772671708230479,51336_1372
867,102.6722127,2.744634062,Healthy,Palong_Basemap,0.17648444324731827,0.03363399414552583,0.031403711893492274,0.2073089439007971,0.7914111812909445,0.20896756483448875,35.55427805582682,-20.040716807047527,-8.523383140563965,-10.101588461134169,-19.39672915140788,0.9778882266927751,0.6798568030215965,-0.08031535113861378,51336_1372
869,102.6721058,2.744640743,Healthy,Palong_Basemap,0.12997576346000037,0.025140468031167984,0.024585642541448276,0.09626678708526823,0.809059116575453,0.1696602718697654,37.01249779595269,-20.885766983032227,-9.133114708794487,-11.871018197801378,-20.759567472669815,0.9818465373077856,0.6758499379531487,0.1489948565974434,51336_1372
871,102.6719956,2.744616525,Healthy,Palong_Basemap,0.10636093053552839,0.01986610268553098,0.020622750744223595,0.07622787397768763,0.8268526858753629,0.23501491712199318,38.02775149875217,-20.608493593004013,-10.45563793182373,-12.94506761762831,-20.583518346150715,0.9532914029790328,0.6852322013979399,0.16503233392745992,51335_1372
872,102.6720566,2.744577275,Healthy,Palong_Basemap,0.11578321870830324,0.019780610377589863,0.024017353024747636,0.09905258980062273,0.8151924146546258,0.18787285685539246,37.471309661865234,-21.003672493828667,-9.684270540873209,-12.70688862270779,-20.956738577948677,0.8822664003600579,0.708172740310295,0.07787635135781096,51336_1372
873,102.672262,2.74457644,Healthy,Palong_Basemap,0.23685662117269304,0.03986192536022928,0.043419638441668615,0.4303523749113083,0.7557642393642001,0.2015491177638372,33.002979066636826,-20.32784864637587,-8.312002817789713,-9.116485330793592,-19.590287314520943,0.8858202920694767,0.7118955280759488,-0.29000771103849776,51336_1372
875,102.6719205,2.744657445,Healthy,Palong_Basemap,0.09748631550206079,0.015004071510500379,0.017152575569020376,0.07433061467276679,0.8386205368571811,0.27556851009527844,38.84394878811307,-20.69954448276096,-10.845406532287598,-12.955328941345215,-19.473736233181423,0.8298308557615542,0.7332381564510936,0.13476961092095263,51335_1372
879,102.6717033,2.744721748,Healthy,Palong_Basemap,0.10022776656680638,0.01769769336614344,0.019403355196118355,0.06634887680411339,0.8803928958045112,0.20000232259432474,42.030851152208115,-20.758113861083984,-10.626226954989964,-15.401901457044813,-20.949188232421875,0.913273144724927,0.6998494917686815,0.20338319392865986,51335_1372
881,102.671568,2.744739286,Unhealthy,Palong_Basemap,0.08580677252676752,0.014569817524817254,0.015715629586742982,0.05508413372768296,0.888607488738166,0.308766836921374,46.81380632188585,-18.0778325398763,-11.771679454379612,-16.536379284328884,-20.79465209113227,0.8920612499941563,0.7096969020898269,0.21805977132121743,51335_1372
882,102.6714887,2.744745131,Healthy,Palong_Basemap,0.07702844051851167,0.01556470048510366,0.014826968415743776,0.058276242266098656,0.9005119535658095,0.34266170528199935,48.27657953898112,-17.20555125342475,-11.765296406216091,-17.300066206190323,-20.318150414360893,1.0124632788192072,0.6638044607538278,0.13859238177487457,51335_1372
