estate,feature_set,method,n_clusters,ari,ami,silhouette_sample,max_cluster_size,max_cluster_unhealthy_rate,max_cluster_enrichment,unhealthy_in_max_cluster,total_unhealthy,bic,aic
Serting_Basemap,extended_indices,kmeans,7,0.0006557815768919372,-0.00017553604121411234,0.23428779039934758,159,0.11949685534591195,1.2935146614391897,19,154,,
Serting_Basemap,extended_indices,kmeans,8,-8.451683835272959e-05,4.788529482178701e-06,0.2339323964916711,127,0.13385826771653545,1.4489722875549649,17,154,,
Serting_Basemap,extended_indices,kmeans,9,0.0007596609342574852,0.0005385665046423326,0.2254284618857425,95,0.11578947368421053,1.2533834586466164,11,154,,
Serting_Basemap,extended_indices,kmeans,10,0.0002386373195500529,0.000700255249084153,0.22795770710969346,216,0.13425925925925927,1.453312890812891,29,154,,
Serting_Basemap,extended_indices,kmeans,11,0.0014262397351115896,0.0015440206885586685,0.2197000373757775,159,0.16352201257861634,1.7700726946009964,26,154,,
Serting_Basemap,extended_indices,kmeans,12,0.00032913651473560836,0.0014059299753206426,0.21836842213973678,167,0.16167664670658682,1.7500972081810404,27,154,,
Serting_Basemap,extended_indices,gmm_diag,2,0.0036716793834407862,-0.00010032172223736405,,689,0.10014513788098693,1.0840386029065272,69,154,41291.727249541924,41069.557233349144
Serting_Basemap,extended_indices,gmm_diag,3,0.006059234384561829,0.001654324900313023,,435,0.11264367816091954,1.2193312434691743,49,154,39115.16401477976,38779.19960004921
Serting_Basemap,extended_indices,gmm_diag,4,0.002269796033684989,0.0027410651020167566,,318,0.12578616352201258,1.361594380462305,40,154,35882.539373762396,35432.78056049408
Serting_Basemap,extended_indices,gmm_diag,5,0.00220027399097418,0.0018462008149040066,,239,0.1297071129707113,1.4040373852089334,31,154,34333.16395519191,33769.61074338583
Serting_Basemap,extended_indices,gmm_diag,6,-0.0013577528911104233,0.0018377093628557197,,337,0.11869436201780416,1.2848279317122047,40,154,33260.024941707336,32582.677331363488
Serting_Basemap,extended_indices,gmm_diag,7,-0.0004009266042421042,0.0013936501236202705,,200,0.125,1.3530844155844155,25,154,31729.078541555413,30937.936532673797
Serting_Basemap,extended_indices,gmm_diag,8,-0.0003086846490505519,0.0009525436871458362,,230,0.13043478260869565,1.4119141727837379,30,154,30868.037849073622,29963.10144165424
Serting_Basemap,local14,kmeans,2,0.006697119087634208,0.0005962172264794284,0.1833313459865002,669,0.10463378176382661,1.1326267155863567,70,154,,
Serting_Basemap,local14,kmeans,3,0.0014744799785024634,-0.00016594745343444188,0.10271813243452281,449,0.10690423162583519,1.1572035981835536,48,154,,
Serting_Basemap,local14,kmeans,4,5.4853542184562815e-05,-0.0005321811910748499,0.10043608169057154,239,0.10460251046025104,1.132288213878172,25,154,,
Serting_Basemap,local14,kmeans,5,-0.0007645874108957762,0.0001474696741729364,0.0919529212506324,152,0.10526315789473684,1.1394395078605604,16,154,,
Serting_Basemap,local14,kmeans,6,-0.0007436785369092459,0.00013346864694546115,0.09736252900493877,330,0.11212121212121212,1.2136757182211726,37,154,,
Serting_Basemap,local14,kmeans,7,0.0005189680016010511,0.0003058798639696219,0.09018645826806516,135,0.11851851851851852,1.2829244829244828,16,154,,
Serting_Basemap,local14,kmeans,8,-4.6517863954005696e-05,0.0008794345558939635,0.0924387558537868,239,0.11715481171548117,1.2681627995435527,28,154,,
Serting_Basemap,local14,kmeans,9,0.0004422454997019663,0.001406196452130157,0.09466603162657075,168,0.13690476190476192,1.4819495980210267,23,154,,
Serting_Basemap,local14,kmeans,10,-0.0003905831259333285,-0.0007474121511267641,0.09046751334070977,192,0.125,1.3530844155844155,24,154,,
Serting_Basemap,local14,kmeans,11,0.0014700199433131348,-0.00025744302502052585,0.09150768638619057,133,0.13533834586466165,1.4649936529635776,18,154,,
Serting_Basemap,local14,kmeans,12,0.0010134362827026804,-0.0004136865326950829,0.08674195970330183,137,0.12408759124087591,1.3432078870035074,17,154,,
Serting_Basemap,local14,gmm_diag,2,0.007693034439519118,0.00032293732015402593,,616,0.1038961038961039,1.1246415921740598,64,154,62485.84830765876,62176.97779734196
Serting_Basemap,local14,gmm_diag,3,0.0006592975947868733,-0.0007968108328951433,,430,0.09767441860465116,1.057293868921776,42,154,60260.05023899747,59794.035083080904
Serting_Basemap,local14,gmm_diag,4,3.253350833408394e-06,-0.0007336000293850132,,273,0.10622710622710622,1.1498739355882213,29,154,59055.1839402433,58432.02413872696
Serting_Basemap,local14,gmm_diag,5,0.0006404684599003697,0.0005538857795789377,,258,0.11627906976744186,1.2586831772878284,30,154,58074.105498650446,57293.801051534334
Serting_Basemap,local14,gmm_diag,6,0.0022871032274484307,0.00015157550723960705,,232,0.12931034482758622,1.39974249888043,30,154,57648.644140292265,56711.19504757638
Serting_Basemap,local14,gmm_diag,7,0.0012064491666925854,-9.744510021097941e-05,,154,0.12987012987012986,1.4058019902175745,20,154,57298.57931122794,56203.98557291228
Serting_Basemap,local14,gmm_diag,8,-0.0009278118764126267,-0.0009378971813667831,,334,0.11377245508982035,1.2315498872385098,38,154,56878.36970445712,55626.63132054169
Serting_Basemap,all14_plus_local,kmeans,2,0.006210799024034542,0.001351234102581945,0.17184593079378135,719,0.1070931849791377,1.1592489568845619,77,154,,
Serting_Basemap,all14_plus_local,kmeans,3,-0.0003708266170807615,-0.00026642207591384833,0.0914189975159258,629,0.10015898251192369,1.0841884665414077,63,154,,
Serting_Basemap,all14_plus_local,kmeans,4,-0.000248766840788926,0.00039259898532608176,0.09087235935807393,499,0.11022044088176353,1.1931004866876609,55,154,,
Serting_Basemap,all14_plus_local,kmeans,5,-0.0006218824090471041,0.0002541833348944013,0.08622763521064908,260,0.11923076923076924,1.2906343656343657,31,154,,
Serting_Basemap,all14_plus_local,kmeans,6,-3.7767320573190836e-05,-0.0004429896924505561,0.08339637523682891,234,0.11538461538461539,1.249000999000999,27,154,,
Serting_Basemap,all14_plus_local,kmeans,7,-0.0004430147102469857,0.00026843214307962197,0.08744300576921406,197,0.1218274111675127,1.3187421715340497,24,154,,
Serting_Basemap,all14_plus_local,kmeans,8,-0.0002955861307159861,-0.001178212131225437,0.08885064695202785,203,0.10837438423645321,1.1731175228712174,22,154,,
Serting_Basemap,all14_plus_local,kmeans,9,0.0005054899272172085,-0.0003647922423148482,0.08948903690350879,157,0.12738853503184713,1.3789395318057738,20,154,,
Serting_Basemap,all14_plus_local,kmeans,10,0.00014391932206975365,-0.000211585698323791,0.08518730298736156,142,0.13380281690140844,1.4483720504847264,19,154,,
Serting_Basemap,all14_plus_local,kmeans,11,0.000595422303163451,0.00014552975992581922,0.08293482917696617,127,0.14960629921259844,1.6194396155026076,19,154,,
Serting_Basemap,all14_plus_local,kmeans,12,0.00046048062049843853,-0.0006318991231095595,0.08571166350244323,119,0.12605042016806722,1.3644548728582342,15,154,,
Serting_Basemap,all14_plus_local,gmm_diag,2,0.0036931862452632804,1.991309203998767e-05,,704,0.10085227272727272,1.0916931080283352,71,154,123515.35910457259,122903.03686482176
Serting_Basemap,all14_plus_local,gmm_diag,3,-0.0012954069642538881,-0.00028549948910838415,,552,0.09963768115942029,1.0785455486542441,55,154,120200.21106565035,119279.01831558271
Serting_Basemap,all14_plus_local,gmm_diag,4,-0.0004726146833999998,-0.0004008535447048279,,460,0.10652173913043478,1.1530632411067192,49,154,118057.71701753892,116827.65375715449
Serting_Basemap,all14_plus_local,gmm_diag,5,-0.0013201884467986976,0.0002932020222078405,,362,0.10497237569060773,1.1362918849106693,38,154,116599.95275623654,115061.01898553531
Serting_Basemap,all14_plus_local,gmm_diag,6,3.537304362512795e-05,0.0006433602050680071,,280,0.11428571428571428,1.2371057513914656,32,154,115659.37196663852,113811.5676856205
Serting_Basemap,all14_plus_local,gmm_diag,7,-0.000307350776087384,0.0007157172196971382,,220,0.11363636363636363,1.2300767414403777,25,154,114796.89069748911,112640.21590615429
Serting_Basemap,all14_plus_local,gmm_diag,8,-1.3888654316118375e-05,-0.00026604669037202526,,152,0.125,1.3530844155844155,19,154,113759.14421973441,111293.5989180828
