stage,cv,estate,model,feature_set,n_mean,n_std,n_pos_mean,n_pos_std,n_neg_mean,n_neg_std,pos_rate_mean,pos_rate_std,pr_auc_mean,pr_auc_std,pr_auc_lift_mean,pr_auc_lift_std,roc_auc_mean,roc_auc_std,precision_at_1pct_mean,precision_at_1pct_std,recall_at_1pct_mean,recall_at_1pct_std,enrichment_at_1pct_mean,enrichment_at_1pct_std,precision_at_5pct_mean,precision_at_5pct_std,recall_at_5pct_mean,recall_at_5pct_std,enrichment_at_5pct_mean,enrichment_at_5pct_std,precision_at_10pct_mean,precision_at_10pct_std,recall_at_10pct_mean,recall_at_10pct_std,enrichment_at_10pct_mean,enrichment_at_10pct_std,precision_at_20pct_mean,precision_at_20pct_std,recall_at_20pct_mean,recall_at_20pct_std,enrichment_at_20pct_mean,enrichment_at_20pct_std
healthy_only,spatial_5fold_repeated,Serting_Basemap,mahalanobis,all14,1667.0,0.0,154.0,0.0,1513.0,0.0,0.09238152369526094,1.6996749443881478e-17,0.08878657971754116,1.6996749443881478e-17,-0.003594943977719811,0.0,0.4670646603891812,0.0,0.1176470588235294,1.6996749443881478e-17,0.012987012987012986,2.1245936804851847e-18,1.2734912146676851,0.0,0.047619047619047616,0.0,0.025974025974025972,4.2491873609703695e-18,0.515460729746444,0.0,0.10179640718562873,1.6996749443881478e-17,0.11038961038961038,0.0,1.1019130570028772,0.0,0.07784431137724551,0.0,0.16883116883116886,3.3993498887762956e-17,0.8426393965316121,0.0
healthy_only,spatial_5fold_repeated,Serting_Basemap,kmeans_dist_8,all14,1667.0,0.0,154.0,0.0,1513.0,0.0,0.09238152369526094,1.6996749443881478e-17,0.09394082100019063,0.0021234374456379325,0.0015592973049296799,0.0021234374456379325,0.4529131366540487,0.004465647700086653,0.1176470588235294,1.6996749443881478e-17,0.012987012987012986,2.1245936804851847e-18,1.2734912146676851,0.0,0.12301587301587302,0.006873217490352696,0.06709956709956709,0.003749027722010558,1.3316068851783136,0.07440034776894756,0.10179640718562873,1.6996749443881478e-17,0.11038961038961038,0.0,1.1019130570028772,0.0,0.0778443113772455,0.002994011976047907,0.16883116883116886,0.006493506493506496,0.8426393965316121,0.03240920755890819
healthy_only,spatial_5fold_repeated,Serting_Basemap,autoencoder,all14,1667.0,0.0,154.0,0.0,1513.0,0.0,0.09238152369526094,1.6996749443881478e-17,0.09990038060197683,0.010589034339143202,0.007518856906715883,0.010589034339143202,0.5006266040634845,0.0196024981059784,0.0588235294117647,0.058823529411764705,0.006493506493506493,0.006493506493506494,0.6367456073338426,0.6367456073338426,0.12698412698412698,0.048112522432468816,0.06926406926406926,0.026243194054073903,1.3745619459905176,0.5208024343826333,0.1157684630738523,0.021029249007690095,0.12554112554112554,0.0228044453524951,1.2531560256111154,0.22763479282999596,0.10079840319361277,0.006232532932533331,0.21861471861471862,0.013517311684845011,1.0911099878165746,0.06746514544501984
healthy_only,spatial_5fold_repeated,Serting_Basemap,ocsvm_nu10,all14_plus_ext,1667.0,0.0,154.0,0.0,1513.0,0.0,0.09238152369526094,1.6996749443881478e-17,0.09303620191308587,0.0,0.0006546782178249166,0.0,0.462373713530356,0.0,0.1176470588235294,1.6996749443881478e-17,0.012987012987012986,2.1245936804851847e-18,1.2734912146676851,0.0,0.13095238095238096,0.0,0.07142857142857142,0.0,1.417517006802721,0.0,0.10179640718562873,1.6996749443881478e-17,0.11038961038961038,0.0,1.1019130570028772,0.0,0.08383233532934131,0.0,0.1818181818181818,3.3993498887762956e-17,0.9074578116494282,1.3597399555105182e-16
healthy_only,spatial_5fold_repeated,Serting_Basemap,isolation_forest,all14_plus_ext,1667.0,0.0,154.0,0.0,1513.0,0.0,0.09238152369526094,1.6996749443881478e-17,0.08763189811131589,0.0011547272555435689,-0.004749625583945057,0.0011547272555435689,0.46750957788631275,0.004954952724956807,0.0784313725490196,0.03396178054056622,0.008658008658008658,0.003749027722010557,0.8489941431117901,0.3676252477995057,0.09126984126984126,0.006873217490352687,0.049783549783549784,0.0037490277220105584,0.9879663986806843,0.07440034776894756,0.09980039920159682,0.006914374481312882,0.10822510822510822,0.007498055444021108,1.0803069186302718,0.07484585883343227,0.08283433133732535,0.0017285936203282183,0.17965367965367965,0.003749027722010558,0.8966547424631255,0.018711464708358036
healthy_only,spatial_5fold_repeated,Serting_Basemap,pca_recon_10,all14_plus_ext,1667.0,0.0,154.0,0.0,1513.0,0.0,0.09238152369526094,1.6996749443881478e-17,0.08816757146517429,0.0,-0.004213952230086665,0.0,0.4623093364005459,0.0,0.0588235294117647,8.498374721940739e-18,0.006493506493506493,1.0622968402425924e-18,0.6367456073338426,0.0,0.09523809523809523,0.0,0.051948051948051945,8.498374721940739e-18,1.030921459492888,0.0,0.0718562874251497,0.0,0.07792207792207792,0.0,0.7778209814137957,0.0,0.09281437125748503,0.0,0.2012987012987013,0.0,1.0046854343261529,0.0
healthy_only,spatial_5fold_repeated,Serting_Basemap,knn_dist_20,all14_plus_ext,1667.0,0.0,154.0,0.0,1513.0,0.0,0.09238152369526094,1.6996749443881478e-17,0.0915965490802877,0.0,-0.0007849746149732467,0.0,0.47361825220384374,0.0,0.17647058823529413,0.0,0.01948051948051948,0.0,1.9102368220015282,2.7194799110210365e-16,0.10714285714285714,0.0,0.05844155844155844,0.0,1.1597866419294989,0.0,0.08982035928143713,0.0,0.09740259740259742,1.6996749443881478e-17,0.9722762267672446,1.3597399555105182e-16,0.08682634730538923,0.0,0.18831168831168832,0.0,0.9398670192083366,0.0
healthy_only,spatial_5fold_repeated,Serting_Basemap,gmm_4,all14_plus_ext,1667.0,0.0,154.0,0.0,1513.0,0.0,0.09238152369526094,1.6996749443881478e-17,0.09276101715236112,0.002001115656227886,0.0003794934571001718,0.002001115656227886,0.48997004317559506,0.007313938324705404,0.1176470588235294,1.6996749443881478e-17,0.012987012987012986,2.1245936804851847e-18,1.2734912146676851,0.0,0.06746031746031746,0.0068732174903526864,0.03679653679653679,0.003749027722010558,0.7302360338074623,0.07440034776894756,0.08183632734530938,0.006914374481312882,0.08874458874458875,0.007498055444021116,0.885851673276823,0.07484585883343227,0.09381237524950099,0.0017285936203282263,0.20346320346320348,0.003749027722010558,1.0154885035124555,0.0187114647083581
healthy_only,spatial_5fold_repeated,Serting_Basemap,ocsvm_nu10,local14,1667.0,0.0,154.0,0.0,1513.0,0.0,0.09238152369526094,1.6996749443881478e-17,0.09777090469850531,1.6996749443881478e-17,0.005389381003244376,0.0,0.5073990781195011,0.0,0.2352941176470588,3.3993498887762956e-17,0.025974025974025972,4.2491873609703695e-18,2.5469824293353702,0.0,0.10714285714285714,0.0,0.05844155844155844,0.0,1.1597866419294989,0.0,0.08383233532934131,0.0,0.0909090909090909,1.6996749443881478e-17,0.9074578116494282,1.3597399555105182e-16,0.0718562874251497,0.0,0.15584415584415584,0.0,0.7778209814137957,0.0
healthy_only,spatial_5fold_repeated,Serting_Basemap,isolation_forest,local14,1667.0,0.0,154.0,0.0,1513.0,0.0,0.09238152369526094,1.6996749443881478e-17,0.10272604287226561,0.003936829115084409,0.010344519177004657,0.003936829115084409,0.5206521832430623,0.0014795166109650138,0.19607843137254902,0.033961780540566214,0.021645021645021644,0.0037490277220105584,2.122485357779475,0.36762524779950556,0.10714285714285714,0.0,0.05844155844155844,0.0,1.1597866419294989,0.0,0.0718562874251497,0.0,0.07792207792207792,0.0,0.7778209814137957,0.0,0.08982035928143713,0.005185780860984664,0.19480519480519484,0.011247083166031674,0.9722762267672446,0.056134394125074295
healthy_only,spatial_5fold_repeated,Serting_Basemap,pca_recon_10,local14,1667.0,0.0,154.0,0.0,1513.0,0.0,0.09238152369526094,1.6996749443881478e-17,0.09115323575538699,1.6996749443881478e-17,-0.001228287939873951,0.0,0.4874378760697333,0.0,0.0588235294117647,8.498374721940739e-18,0.006493506493506493,1.0622968402425924e-18,0.6367456073338426,0.0,0.059523809523809514,8.498374721940739e-18,0.032467532467532464,0.0,0.644325912183055,0.0,0.08383233532934131,0.0,0.0909090909090909,1.6996749443881478e-17,0.9074578116494282,1.3597399555105182e-16,0.09281437125748503,0.0,0.2012987012987013,0.0,1.0046854343261529,0.0
healthy_only,spatial_5fold_repeated,Serting_Basemap,knn_dist_20,local14,1667.0,0.0,154.0,0.0,1513.0,0.0,0.09238152369526094,1.6996749443881478e-17,0.10343666894527266,1.6996749443881478e-17,0.011055145250011722,0.0,0.5270040600509867,0.0,0.17647058823529413,0.0,0.01948051948051948,0.0,1.9102368220015282,2.7194799110210365e-16,0.10714285714285714,0.0,0.05844155844155844,0.0,1.1597866419294989,0.0,0.0718562874251497,0.0,0.07792207792207792,0.0,0.7778209814137957,0.0,0.08083832335329341,0.0,0.17532467532467533,0.0,0.8750486040905202,0.0
healthy_only,spatial_5fold_repeated,Serting_Basemap,gmm_4,local14,1667.0,0.0,154.0,0.0,1513.0,0.0,0.09238152369526094,1.6996749443881478e-17,0.10155023794223121,0.0005646913512379177,0.009168714246970253,0.0005646913512379177,0.5273588495663842,0.0020785133750506994,0.1176470588235294,1.6996749443881478e-17,0.012987012987012986,2.1245936804851847e-18,1.2734912146676851,0.0,0.11507936507936507,0.0068732174903526864,0.06277056277056277,0.003749027722010554,1.2456967635539062,0.07440034776894769,0.07984031936127745,0.0034571872406564366,0.08658008658008658,0.003749027722010558,0.8642455349042176,0.03742292941671607,0.09481037924151696,0.0017285936203282263,0.20562770562770563,0.003749027722010558,1.0262915726987583,0.0187114647083581
healthy_only,spatial_5fold_repeated,Serting_Basemap,ocsvm_nu10,all14_plus_local,1667.0,0.0,154.0,0.0,1513.0,0.0,0.09238152369526094,1.6996749443881478e-17,0.09564037754287448,0.0,0.003258853847613527,0.0,0.488480785572656,6.798699777552591e-17,0.17647058823529413,0.0,0.01948051948051948,0.0,1.9102368220015282,2.7194799110210365e-16,0.10714285714285714,0.0,0.05844155844155844,0.0,1.1597866419294989,0.0,0.0718562874251497,0.0,0.07792207792207792,0.0,0.7778209814137957,0.0,0.08383233532934131,0.0,0.1818181818181818,3.3993498887762956e-17,0.9074578116494282,1.3597399555105182e-16
healthy_only,spatial_5fold_repeated,Serting_Basemap,isolation_forest,all14_plus_local,1667.0,0.0,154.0,0.0,1513.0,0.0,0.09238152369526094,1.6996749443881478e-17,0.09784994261818476,0.0009656903686218682,0.005468418922923814,0.0009656903686218682,0.4849157231840642,0.0018183412887626967,0.1568627450980392,0.03396178054056623,0.017316017316017316,0.003749027722010556,1.6979882862235804,0.36762524779950595,0.11904761904761903,0.011904761904761911,0.06493506493506493,0.006493506493506492,1.28865182436611,0.12886518243661105,0.07784431137724551,0.005988023952095807,0.08441558441558443,0.006493506493506496,0.8426393965316121,0.06481841511781627,0.08383233532934131,0.005988023952095807,0.1818181818181818,0.012987012987012991,0.9074578116494284,0.06481841511781627
healthy_only,spatial_5fold_repeated,Serting_Basemap,pca_recon_10,all14_plus_local,1667.0,0.0,154.0,0.0,1513.0,0.0,0.09238152369526094,1.6996749443881478e-17,0.1003564300644743,1.6996749443881478e-17,0.00797490636921333,0.0,0.5156951442476889,0.0,0.0588235294117647,8.498374721940739e-18,0.006493506493506493,1.0622968402425924e-18,0.6367456073338426,0.0,0.11904761904761903,1.6996749443881478e-17,0.06493506493506493,0.0,1.28865182436611,0.0,0.11976047904191617,0.0,0.12987012987012986,0.0,1.2963683023563262,0.0,0.09580838323353295,1.6996749443881478e-17,0.20779220779220778,3.3993498887762956e-17,1.037094641885061,0.0
healthy_only,spatial_5fold_repeated,Serting_Basemap,knn_dist_20,all14_plus_local,1667.0,0.0,154.0,0.0,1513.0,0.0,0.09238152369526094,1.6996749443881478e-17,0.10123071547475698,0.0,0.00884919177949603,0.0,0.5060342829675282,0.0,0.2352941176470588,3.3993498887762956e-17,0.025974025974025972,4.2491873609703695e-18,2.5469824293353702,0.0,0.10714285714285714,0.0,0.05844155844155844,0.0,1.1597866419294989,0.0,0.08982035928143713,0.0,0.09740259740259742,1.6996749443881478e-17,0.9722762267672446,1.3597399555105182e-16,0.08982035928143713,0.0,0.19480519480519484,3.3993498887762956e-17,0.9722762267672446,1.3597399555105182e-16
healthy_only,spatial_5fold_repeated,Serting_Basemap,gmm_4,all14_plus_local,1667.0,0.0,154.0,0.0,1513.0,0.0,0.09238152369526094,1.6996749443881478e-17,0.0980730480478584,0.0015403862198206497,0.005691524352597455,0.0015403862198206497,0.5138797091870456,0.0017390883173434815,0.1568627450980392,0.03396178054056623,0.017316017316017316,0.003749027722010556,1.6979882862235804,0.36762524779950595,0.0992063492063492,0.013746434980705375,0.05411255411255411,0.007498055444021112,1.0738765203050915,0.14880069553789513,0.08982035928143713,0.005988023952095814,0.09740259740259742,0.006493506493506496,0.9722762267672446,0.06481841511781639,0.0968063872255489,0.0017285936203282185,0.20995670995670998,0.003749027722010542,1.0478977110713636,0.0187114647083581
healthy_only,spatial_5fold_repeated,Serting_Basemap,ocsvm_nu10,raw4_plus_local,1667.0,0.0,154.0,0.0,1513.0,0.0,0.09238152369526094,1.6996749443881478e-17,0.0985958478725029,1.6996749443881478e-17,0.006214324177241937,0.0,0.4574166745349825,0.0,0.29411764705882354,0.0,0.032467532467532464,0.0,3.1837280366692133,5.438959822042073e-16,0.10714285714285714,0.0,0.05844155844155844,0.0,1.1597866419294989,0.0,0.09580838323353295,1.6996749443881478e-17,0.10389610389610389,1.6996749443881478e-17,1.037094641885061,0.0,0.11077844311377245,0.0,0.24025974025974026,0.0,1.1991406796796018,0.0
healthy_only,spatial_5fold_repeated,Serting_Basemap,isolation_forest,raw4_plus_local,1667.0,0.0,154.0,0.0,1513.0,0.0,0.09238152369526094,1.6996749443881478e-17,0.11637603146271817,0.0036513422954046262,0.023994507767457224,0.0036513422954046262,0.48530198596292445,0.00199087346115828,0.29411764705882354,0.0,0.032467532467532464,0.0,3.1837280366692133,5.438959822042073e-16,0.1111111111111111,0.0068732174903526864,0.0606060606060606,0.003749027722010554,1.2027417027417024,0.07440034776894769,0.10379241516966069,0.003457187240656445,0.11255411255411256,0.003749027722010558,1.1235191953754826,0.0374229294167162,0.08782435129740519,0.0017285936203282183,0.19047619047619047,0.0037490277220105584,0.9506700883946393,0.018711464708358036
healthy_only,spatial_5fold_repeated,Serting_Basemap,pca_recon_10,raw4_plus_local,1667.0,0.0,154.0,0.0,1513.0,0.0,0.09238152369526094,1.6996749443881478e-17,0.10244775934043109,1.6996749443881478e-17,0.010066235645170118,0.0,0.49577686028446105,6.798699777552591e-17,0.17647058823529413,0.0,0.01948051948051948,0.0,1.9102368220015282,2.7194799110210365e-16,0.11904761904761903,1.6996749443881478e-17,0.06493506493506493,0.0,1.28865182436611,0.0,0.12574850299401197,0.0,0.13636363636363635,0.0,1.3611867174741425,0.0,0.09580838323353295,1.6996749443881478e-17,0.20779220779220778,3.3993498887762956e-17,1.037094641885061,0.0
healthy_only,spatial_5fold_repeated,Serting_Basemap,knn_dist_20,raw4_plus_local,1667.0,0.0,154.0,0.0,1513.0,0.0,0.09238152369526094,1.6996749443881478e-17,0.11127010359583538,0.0,0.018888579900574423,0.0,0.4887511695178583,0.0,0.35294117647058826,0.0,0.03896103896103896,0.0,3.8204736440030564,5.438959822042073e-16,0.13095238095238096,0.0,0.07142857142857142,0.0,1.417517006802721,0.0,0.10179640718562873,1.6996749443881478e-17,0.11038961038961038,0.0,1.1019130570028772,0.0,0.09880239520958084,0.0,0.21428571428571427,0.0,1.0695038494439693,0.0
healthy_only,spatial_5fold_repeated,Serting_Basemap,gmm_4,raw4_plus_local,1667.0,0.0,154.0,0.0,1513.0,0.0,0.09238152369526094,1.6996749443881478e-17,0.09764011942775595,0.0016252890378307052,0.0052585957324949905,0.0016252890378307052,0.4802948758665877,0.004243837823951531,0.1372549019607843,0.033961780540566235,0.015151515151515152,0.003749027722010556,1.4857397504456327,0.36762524779950595,0.12698412698412698,0.006873217490352696,0.06926406926406926,0.0037490277220105584,1.3745619459905172,0.07440034776894756,0.09580838323353295,0.005988023952095807,0.10389610389610389,0.006493506493506489,1.037094641885061,0.06481841511781627,0.10678642714570859,0.006232532932533331,0.2316017316017316,0.013517311684845022,1.1559284029343908,0.06746514544501984
healthy_only,spatial_5fold_repeated,Serting_Basemap,ocsvm_nu10,raw4,1667.0,0.0,154.0,0.0,1513.0,0.0,0.09238152369526094,1.6996749443881478e-17,0.09102206531313813,0.0,-0.0013594583821228273,0.0,0.4706268615720037,0.0,0.0588235294117647,8.498374721940739e-18,0.006493506493506493,1.0622968402425924e-18,0.6367456073338426,0.0,0.09523809523809523,0.0,0.051948051948051945,8.498374721940739e-18,1.030921459492888,0.0,0.09580838323353295,1.6996749443881478e-17,0.10389610389610389,1.6996749443881478e-17,1.037094641885061,0.0,0.08083832335329341,0.0,0.17532467532467533,0.0,0.8750486040905202,0.0
healthy_only,spatial_5fold_repeated,Serting_Basemap,isolation_forest,raw4,1667.0,0.0,154.0,0.0,1513.0,0.0,0.09238152369526094,1.6996749443881478e-17,0.09677500678756168,0.0011186126534977743,0.004393483092300722,0.0011186126534977743,0.47147950089126556,0.002746574236451093,0.17647058823529413,0.0,0.01948051948051948,0.0,1.9102368220015282,2.7194799110210365e-16,0.11904761904761903,1.6996749443881478e-17,0.06493506493506493,0.0,1.28865182436611,0.0,0.08982035928143713,0.0,0.09740259740259742,1.6996749443881478e-17,0.9722762267672446,1.3597399555105182e-16,0.0748502994011976,0.002994011976047907,0.16233766233766234,0.006493506493506496,0.8102301889727039,0.03240920755890819
healthy_only,spatial_5fold_repeated,Serting_Basemap,pca_recon_10,raw4,1667.0,0.0,154.0,0.0,1513.0,0.0,0.09238152369526094,1.6996749443881478e-17,0.08748096473539398,1.6996749443881478e-17,-0.004900558959866963,0.0,0.46048102591394063,0.0,0.17647058823529413,0.0,0.01948051948051948,0.0,1.9102368220015282,2.7194799110210365e-16,0.08333333333333333,0.0,0.04545454545454545,8.498374721940739e-18,0.902056277056277,0.0,0.07784431137724551,0.0,0.08441558441558443,1.6996749443881478e-17,0.8426393965316121,0.0,0.07784431137724551,0.0,0.16883116883116886,3.3993498887762956e-17,0.8426393965316121,0.0
healthy_only,spatial_5fold_repeated,Serting_Basemap,knn_dist_20,raw4,1667.0,0.0,154.0,0.0,1513.0,0.0,0.09238152369526094,1.6996749443881478e-17,0.09339128272092552,1.6996749443881478e-17,0.0010097590256645805,0.0,0.46500030042660584,6.798699777552591e-17,0.1176470588235294,1.6996749443881478e-17,0.012987012987012986,2.1245936804851847e-18,1.2734912146676851,0.0,0.10714285714285714,0.0,0.05844155844155844,0.0,1.1597866419294989,0.0,0.08383233532934131,0.0,0.0909090909090909,1.6996749443881478e-17,0.9074578116494282,1.3597399555105182e-16,0.08982035928143713,0.0,0.19480519480519484,3.3993498887762956e-17,0.9722762267672446,1.3597399555105182e-16
healthy_only,spatial_5fold_repeated,Serting_Basemap,gmm_4,raw4,1667.0,0.0,154.0,0.0,1513.0,0.0,0.09238152369526094,1.6996749443881478e-17,0.08894289502585828,0.000556625782676582,-0.003438628669402685,0.000556625782676582,0.4651219016718025,0.0015028461173672825,0.1176470588235294,1.6996749443881478e-17,0.012987012987012986,2.1245936804851847e-18,1.2734912146676851,0.0,0.09523809523809523,0.0,0.051948051948051945,8.498374721940739e-18,1.030921459492888,0.0,0.08383233532934131,0.0,0.0909090909090909,1.6996749443881478e-17,0.9074578116494282,1.3597399555105182e-16,0.07984031936127745,0.0034571872406564366,0.17316017316017315,0.007498055444021116,0.8642455349042176,0.03742292941671607
