id,Long,Lat,Class
2366,102.436861,2.944951,Healthy
2367,102.433241,2.948814,Unhealthy
2368,102.437777,2.947707,Healthy
2369,102.433328,2.948676,Healthy
2370,102.437095,2.945099,Healthy
2371,102.433405,2.948811,Healthy
2372,102.433104,2.948677,Healthy
2373,102.433639,2.949231,Healthy
2374,102.433558,2.949091,Healthy
2375,102.437884,2.948048,Healthy
2376,102.435013,2.948899,Healthy
2377,102.437805,2.948185,Healthy
2378,102.435894,2.948223,Healthy
2379,102.436509,2.949053,Healthy
2380,102.437846,2.947977,Healthy
2381,102.4377,2.947844,Healthy
2382,102.436274,2.948774,Healthy
2383,102.437247,2.945646,Healthy
2384,102.434821,2.948967,Healthy
2385,102.434782,2.948896,Healthy
2386,102.43584,2.94829,Healthy
2387,102.436087,2.9483,Healthy
2388,102.437737,2.947916,Healthy
2389,102.437131,2.945309,Healthy
2390,102.437809,2.94791,Healthy
2391,102.436237,2.94898,Healthy
2392,102.436041,2.948638,Healthy
2393,102.437774,2.947842,Healthy
2394,102.437651,2.947636,Unhealthy
2395,102.437693,2.947701,Healthy
2396,102.437616,2.947565,Healthy
2397,102.434785,2.948487,Healthy
2398,102.437696,2.947567,Unhealthy
2399,102.437769,2.948116,Healthy
2400,102.433132,2.948477,Healthy
2401,102.433138,2.948607,Healthy
2402,102.437812,2.948049,Healthy
2403,102.437614,2.947705,Healthy
2404,102.435923,2.948295,Healthy
2405,102.436324,2.948708,Healthy
2406,102.434706,2.94835,Healthy
2407,102.437134,2.945441,Healthy
2408,102.433057,2.948608,Healthy
2409,102.432903,2.948194,Healthy
2410,102.436161,2.948575,Healthy
2411,102.435965,2.948228,Healthy
2412,102.434784,2.948761,Healthy
2413,102.436003,2.948296,Healthy
2414,102.436156,2.948843,Healthy
2415,102.436238,2.948842,Healthy
2416,102.433288,2.948882,Unhealthy
2417,102.437329,2.945654,Healthy
2418,102.436397,2.948848,Healthy
2419,102.437014,2.945373,Healthy
2420,102.436045,2.948231,Healthy
2421,102.437132,2.945169,Healthy
2422,102.433324,2.948811,Healthy
2423,102.436125,2.948637,Healthy
2424,102.434666,2.948691,Healthy
2425,102.433329,2.949091,Healthy
2426,102.43754,2.947426,Healthy
2427,102.433207,2.948735,Healthy
2428,102.43608,2.948707,Healthy
2429,102.437169,2.945377,Healthy
2430,102.436202,2.948499,Healthy
2431,102.43725,2.945517,Healthy
2432,102.433362,2.948881,Healthy
2433,102.437057,2.945443,Healthy
2434,102.434824,2.948692,Healthy
2435,102.436121,2.948774,Healthy
2436,102.433324,2.948954,Healthy
2437,102.435007,2.949173,Healthy
2438,102.43636,2.948775,Healthy
2439,102.434702,2.948486,Healthy
2440,102.437548,2.947291,Healthy
2441,102.437174,2.945241,Healthy
2442,102.437212,2.945448,Healthy
2443,102.437211,2.945582,Healthy
2444,102.436976,2.945303,Healthy
2445,102.43725,2.945384,Healthy
2446,102.433403,2.948947,Healthy
2447,102.437559,2.945931,Healthy
2448,102.437541,2.947702,Healthy
2449,102.434859,2.948625,Healthy
2450,102.433461,2.948887,Healthy
2451,102.434782,2.948624,Healthy
2452,102.437848,2.948114,Healthy
2453,102.437089,2.945237,Healthy
2454,102.436273,2.949051,Healthy
2455,102.434627,2.948348,Healthy
2456,102.434473,2.94821,Healthy
2457,102.436241,2.948575,Healthy
2458,102.433291,2.948607,Healthy
2459,102.436274,2.948912,Unhealthy
2460,102.432972,2.94847,Healthy
2461,102.435809,2.94822,Healthy
2462,102.437133,2.945584,Healthy
2463,102.433205,2.948603,Healthy
2464,102.437096,2.945512,Healthy
2465,102.433104,2.948543,Healthy
2466,102.436315,2.94885,Healthy
2467,102.43709,2.945374,Healthy
2468,102.433287,2.948742,Healthy
2469,102.434668,2.948419,Healthy
2470,102.434858,2.949034,Healthy
2471,102.437249,2.945784,Healthy
2472,102.434973,2.949105,Healthy
2473,102.43717,2.945649,Healthy
2474,102.437516,2.945994,Healthy
2475,102.433133,2.948743,Healthy
2476,102.437212,2.945307,Healthy
2477,102.436283,2.948642,Healthy
2478,102.43732,2.945926,Healthy
2479,102.434701,2.94862,Healthy
2480,102.436395,2.948985,Healthy
2481,102.437441,2.945855,Healthy
2482,102.434628,2.948488,Healthy
2483,102.434938,2.949039,Healthy
2484,102.434979,2.948966,Healthy
2485,102.437174,2.945513,Healthy
2486,102.437056,2.945303,Healthy
2487,102.434977,2.949241,Healthy
2488,102.434938,2.948897,Healthy
2489,102.434547,2.948347,Healthy
2490,102.434894,2.949105,Healthy
2491,102.434862,2.948898,Healthy
2492,102.436202,2.948637,Healthy
2493,102.43474,2.94869,Healthy
2494,102.434588,2.948275,Healthy
2495,102.436241,2.948706,Healthy
2496,102.437593,2.945995,Healthy
2497,102.437292,2.945447,Healthy
2498,102.437281,2.945853,Healthy
2499,102.437888,2.948185,Healthy
2500,102.437927,2.948121,Healthy
2501,102.434628,2.948211,Healthy
2502,102.434694,2.948761,Healthy
2503,102.434735,2.948826,Healthy
2504,102.434815,2.948831,Healthy
2505,102.434937,2.949175,Healthy
2506,102.43498,2.948831,Healthy
2507,102.434894,2.948827,Healthy
2508,102.434929,2.948757,Unhealthy
2509,102.434901,2.948691,Healthy
2510,102.437438,2.945993,Healthy
2511,102.437963152,2.948186337,Healthy
